[  10009]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-profile.rnc by request of index fileIncludes 
[  10009]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg11-basic.rnc by request of index fileIncludes 
[  10010]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-gradient.rnc by request of index fileIncludes 
[  10010]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-animation.rnc by request of index fileIncludes 
[  10011]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-datatypes.rnc by request of index fileIncludes 
[  10011]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-hyperlink.rnc by request of index fileIncludes 
[  10012]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-structure.rnc by request of index fileIncludes 
[  10013]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/inkscape-draft.rnc by request of index fileIncludes 
[  10013]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-basic-clip.rnc by request of index fileIncludes 
[  10014]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/rmi/RemoteException.java by request of index FrameworkDetectionIndex 
[  10014]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-basic-font.rnc by request of index fileIncludes 
[  10014]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-basic-text.rnc by request of index fileIncludes 
[  10014]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg11-tiny-inc.rnc by request of index fileIncludes 
[  10015]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-conditional.rnc by request of index fileIncludes 
[  10017]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-core-attrib.rnc by request of index fileIncludes 
[  10017]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg11-basic-inc.rnc by request of index fileIncludes 
[  10022]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/Flow.class by request of index bytecodeAnalysis 
[  10023]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/Subst.class by request of index bytecodeAnalysis 
[  10023]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/RegExp.class by request of index bytecodeAnalysis 
[  10023]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/Pattern.class by request of index bytecodeAnalysis 
[  10024]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/Language.class by request of index bytecodeAnalysis 
[  10024]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/Identifier.class by request of index bytecodeAnalysis 
[  10025]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/PrintFormat.class by request of index bytecodeAnalysis 
[  10025]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants.class by request of index bytecodeAnalysis 
[  10025]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/MagicConstant.class by request of index bytecodeAnalysis 
[  10026]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/PrintFormatPattern.class by request of index bytecodeAnalysis 
[  10026]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$FontStyle.class by request of index bytecodeAnalysis 
[  10027]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$CursorType.class by request of index bytecodeAnalysis 
[  10028]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-basic-filter.rnc by request of index fileIncludes 
[  10029]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-paint-attrib.rnc by request of index fileIncludes 
[  10029]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-xlink-attrib.rnc by request of index fileIncludes 
[  10030]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-extensibility.rnc by request of index fileIncludes 
[  10030]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-opacity-attrib.rnc by request of index fileIncludes 
[  10030]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-basic-structure.rnc by request of index fileIncludes 
[  10031]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-graphics-attrib.rnc by request of index fileIncludes 
[  10031]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-viewport-attrib.rnc by request of index fileIncludes 
[  10032]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-container-attrib.rnc by request of index fileIncludes 
[  10033]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-docevents-attrib.rnc by request of index fileIncludes 
[  10035]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$PatternFlags.class by request of index bytecodeAnalysis 
[  10035]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/File.class by request of index bytecodeAnalysis 
[  10038]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-animevents-attrib.rnc by request of index fileIncludes 
[  10038]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-graphevents-attrib.rnc by request of index fileIncludes 
[  10038]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-extresources-attrib.rnc by request of index fileIncludes 
[  10039]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg11/svg-basic-graphics-attrib.rnc by request of index fileIncludes 
[  10040]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/LICENSE by request of index FrameworkDetectionIndex 
[  10034]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Ref.java by request of index FrameworkDetectionIndex 
[  10042]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$TabPlacement.class by request of index bytecodeAnalysis 
[  10043]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/Reader.class by request of index bytecodeAnalysis 
[  10045]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Blob.java by request of index FrameworkDetectionIndex 
[  10045]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$BoxLayoutAxis.class by request of index bytecodeAnalysis 
[  10046]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/Writer.class by request of index bytecodeAnalysis 
[  10048]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Clob.java by request of index FrameworkDetectionIndex 
[  10048]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$CalendarMonth.class by request of index bytecodeAnalysis 
[  10048]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/Closeable.class by request of index bytecodeAnalysis 
[  10049]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5.rnc by request of index fileIncludes 
[  10049]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml5.rnc by request of index fileIncludes 
[  10050]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5-all.rnc by request of index fileIncludes 
[  10050]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5-its.rnc by request of index fileIncludes 
[  10050]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Date.java by request of index FrameworkDetectionIndex 
[  10050]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5chars.ent by request of index FrameworkDetectionIndex 
[  10051]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$InputEventMask.class by request of index bytecodeAnalysis 
[  10051]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml5-all.rnc by request of index fileIncludes 
[  10051]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/FileReader.class by request of index bytecodeAnalysis 
[  10052]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/FileWriter.class by request of index bytecodeAnalysis 
[  10052]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/IOException.class by request of index bytecodeAnalysis 
[  10061]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5-rdfalite.rnc by request of index fileIncludes 
[  10062]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml5-rdfalite.rnc by request of index fileIncludes 
[  10062]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5-svg-mathml.rnc by request of index fileIncludes 
[  10063]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml5-svg-mathml.rnc by request of index fileIncludes 
[  10063]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5-no-microdata.rnc by request of index fileIncludes 
[  10063]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/html5-rdfalite-w3c.rnc by request of index fileIncludes 
[  10064]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml5-no-microdata.rnc by request of index fileIncludes 
[  10064]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/InputStream.class by request of index bytecodeAnalysis 
[  10065]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Time.java by request of index FrameworkDetectionIndex 
[  10065]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$TabLayoutPolicy.class by request of index bytecodeAnalysis 
[  10066]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml5-rdfalite-w3c.rnc by request of index fileIncludes 
[  10066]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/svg-xhtml5-rdf-mathml.rnc by request of index fileIncludes 
[  10067]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5-schema/xhtml1-ruby-rdf-svg-mathml.rnc by request of index fileIncludes 
[  10072]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Array.java by request of index FrameworkDetectionIndex 
[  10073]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$ListSelectionMode.class by request of index bytecodeAnalysis 
[  10075]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/html5charref.rb by request of index FrameworkDetectionIndex 
[  10075]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/NClob.java by request of index FrameworkDetectionIndex 
[  10076]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$TreeSelectionMode.class by request of index bytecodeAnalysis 
[  10076]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of file:///home/andrei/Desktop/community/out/production/relaxng/resources/update_html5_schema.sh by request of index FrameworkDetectionIndex 
[  10077]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/ObjectInput.class by request of index bytecodeAnalysis 
[  10078]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/RowId.java by request of index FrameworkDetectionIndex 
[  10078]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Types.java by request of index FrameworkDetectionIndex 
[  10079]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Driver.java by request of index FrameworkDetectionIndex 
[  10079]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$FlowLayoutAlignment.class by request of index bytecodeAnalysis 
[  10080]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$HorizontalAlignment.class by request of index bytecodeAnalysis 
[  10080]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$AdjustableOrientation.class by request of index bytecodeAnalysis 
[  10081]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$TitledBorderJustification.class by request of index bytecodeAnalysis 
[  10081]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/intellij/lang/annotations/JdkConstants$TitledBorderTitlePosition.class by request of index bytecodeAnalysis 
[  10083]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLXML.java by request of index FrameworkDetectionIndex 
[  10084]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Struct.java by request of index FrameworkDetectionIndex 
[  10084]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/Nls.class by request of index bytecodeAnalysis 
[  10084]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLData.java by request of index FrameworkDetectionIndex 
[  10084]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/NonNls.class by request of index bytecodeAnalysis 
[  10084]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Wrapper.java by request of index FrameworkDetectionIndex 
[  10085]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/NotNull.class by request of index bytecodeAnalysis 
[  10085]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLInput.java by request of index FrameworkDetectionIndex 
[  10085]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/Contract.class by request of index bytecodeAnalysis 
[  10085]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/ResultSet.java by request of index FrameworkDetectionIndex 
[  10085]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/Nullable.class by request of index bytecodeAnalysis 
[  10086]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLOutput.java by request of index FrameworkDetectionIndex 
[  10086]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/TestOnly.class by request of index bytecodeAnalysis 
[  10086]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Savepoint.java by request of index FrameworkDetectionIndex 
[  10086]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/PropertyKey.class by request of index bytecodeAnalysis 
[  10086]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Statement.java by request of index FrameworkDetectionIndex 
[  10086]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/org/jetbrains/annotations/Nls$Capitalization.class by request of index bytecodeAnalysis 
[  10087]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Timestamp.java by request of index FrameworkDetectionIndex 
[  10087]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/PrintStream.class by request of index bytecodeAnalysis 
[  10087]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/Connection.java by request of index FrameworkDetectionIndex 
[  10088]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/EOFException.class by request of index bytecodeAnalysis 
[  10088]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/ObjectOutput.class by request of index bytecodeAnalysis 
[  10088]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/OutputStream.class by request of index bytecodeAnalysis 
[  10089]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/Serializable.class by request of index bytecodeAnalysis 
[  10090]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/annotations.jar!/META-INF/MANIFEST.MF by request of index FrameworkDetectionIndex 
[  10090]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/BufferedReader.class by request of index bytecodeAnalysis 
[  10091]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/BufferedWriter.class by request of index bytecodeAnalysis 
[  10091]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/Externalizable.class by request of index bytecodeAnalysis 
[  10092]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/FilenameFilter.class by request of index bytecodeAnalysis 
[  10092]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/DataInputStream.class by request of index bytecodeAnalysis 
[  10092]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/File$PathStatus.class by request of index bytecodeAnalysis 
[  10093]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLWarning.java by request of index FrameworkDetectionIndex 
[  10093]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/FileInputStream.class by request of index bytecodeAnalysis 
[  10093]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLException.java by request of index FrameworkDetectionIndex 
[  10093]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/FileOutputStream.class by request of index bytecodeAnalysis 
[  10094]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/DriverManager.java by request of index FrameworkDetectionIndex 
[  10099]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/RowIdLifetime.java by request of index FrameworkDetectionIndex 
[  10094]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/jre/lib/rt.jar!/java/io/RandomAccessFile.class by request of index bytecodeAnalysis 
[  10100]   INFO - il.indexing.FileBasedIndexImpl - Scheduling indexing of jar:///home/andrei/Desktop/community/java/mockJDK-1.7/src.zip!/java/sql/SQLPermission.java by request of index FrameworkDetectionIndex 
